run_key	lm	sentence_index	paper_id	speaker_id	start_sec	end_sec	source	reference	hypothesis	sentence_chrf	term_map_count	gold_term_count	gold_retrieved_count	source_supported_retrieved_count	noise_retrieved_count	noise_false_copied	term_map
tmv4_omit	4	339	2022.acl-long.110	NA	524.715	530.839	As we can see, the offline parser in black curve is not doing well on the prefix data.	Wie wir sehen können, funktioniert der Offline-Parser in der schwarzen Kurve der Präfix-Daten nicht gut.	wir sehen können, erzielt der Offline-Parser, dargestellt durch die schwarze Kurve, auf der Präfixdaten keine gute	89.423	6	2	2	2	4		parser->Parser@0.937; data->Daten@0.920; training->Trainingssatz@0.920; pretraining->Vortraining@0.804; dataset->Datensatz@0.794; pre-training->Vortrainings@0.789
tmv4_omit	4	340	2022.acl-long.110	NA	530.960	539.787	As we're mixing more prefixes in training, the curve is lifting upper and left, performing better on all the prefix lengths.	Da wir im Training mehr Präfixe mischen, hebt sich die Kurve nach oben und links und schneidet bei allen Präfixlängen besser ab.	Leistung, da bei der Verwendung mehrerer Präfixe im Training die Kurve nach oben und links verschoben wird. Dabei zeigt er sich bei allen Präfixlängen besser.Der vollständige	96.875	5	0	0	1	4		data->Daten@0.920; training->Trainingssatz@0.953; pretraining->Vortraining@0.804; dataset->Datensatz@0.794; pre-training->Vortrainings@0.789
tmv4_omit	4	341	2022.acl-long.110	NA	539.888	545.454	However, the full utterance parsing performance is not affected in the upper right dot.	Die volle Leistung des Äußerung-Parsings wird jedoch im oberen rechten Punkt nicht beeinflusst.	Eingabeparsing-Ergebnis wird jedoch nicht beeinträchtigt, wie in der oberen rechten Ecke ersichtlich.Basiert	78.947	2	2	1	1	1		parsing->Parsing@0.888; parser->Parser@0.789
tmv4_omit	4	342	2022.acl-long.110	NA	547.405	550.914	Based on these strong results, how much latency do we reduce?	Basierend auf diesen starken Ergebnissen, stellt sich die Frage, wie viel Latenz reduziert wird.	auf diesen starken Ergebnissen, wie viel Latenz haben wir	58.333	1	0	0	0	1		number->Reihe@0.954
tmv4_omit	4	343	2022.acl-long.110	NA	551.054	556.661	We measure the time by the number of source tokens and simulate different function execution times.	Wir messen die Zeit anhand der Reihe von Quelltoken und simulieren verschiedene Funktionsausführungszeiten.	reduziert?Wir messen die Zeit anhand der Anzahl der Quell-Token,und simulieren verschiedene Funktionsausführungszeiten.	96.262	4	1	1	3	1	token->Token@0.828	number->Reihe@0.954; tokens->Token@0.937; source->Quelle@0.874; token->Token@0.828
tmv4_omit	4	344	2022.acl-long.110	NA	556.862	565.828	The curves show the tradeoff between the FLR metric and the execution cost, measured by the number of excessive function costs that are not correct.	Die Kurven zeigen den Kompromiss zwischen der FLR-Metrik und den Ausführungskosten, gemessen an der Reihe übermäßiger Funktionskosten, die nicht korrekt sind.	Die Kurven zeigen den Kompromiss zwischen der FLR-Metrik und den Ausführungs kosten, gemessen an der Anzahl der überflüssigen Funktionsaufrufe, die nicht korrekt sind.Dies	95.570	2	2	2	2	0		FLR->FLR@0.787; number->Reihe@0.957
tmv4_omit	4	345	2022.acl-long.110	NA	566.089	569.475	This is achieved by varying the subgraph selection threshold.	Dies wird durch Variation der Teilgraphenauswahlschwelle erreicht.	wird erreicht, indem die Auswahlgrenze für	54.545	0	0	0	0	0		
tmv4_omit	4	346	2022.acl-long.110	NA	569.617	579.478	A higher threshold selects fewer functions of mistake, but obtains a smaller FLR, whereas the lower threshold more aggressively selects and executes programs.	Eine höhere Schwelle wählt weniger Fehlfunktionen aus, erhält aber eine kleinere FLR, während die niedrigere Schwelle aggressiver Programme auswählt und ausführt.	die Untergraphen variiert wird.Eine höhere Grenze wählt weniger Funktionen aus und verpasst weniger, aber erreicht eine geringere FLR, während eine niedrigere Grenze aggressiver auswählt und Programme ausführt.	90.741	1	1	1	1	0		FLR->FLR@0.903
tmv4_omit	4	347	2022.acl-long.110	NA	579.619	587.617	We compare the two approaches we propose and a baseline that does nothing but directly applying the offline parser for online use.	Wir vergleichen die beiden Ansätze, die wir vorschlagen, mit einer Baseline, die nichts anderes tut, als den Offline-Parser für den Online-Einsatz anzuwenden.	Wir vergleichen die beiden von uns vorgeschlagenen Ansätze mit einem Baseline , der lediglich den Offline-Parser direkt für die Online -Nutzung	84.177	6	2	2	3	3		FLR->FLR@0.802; propose->vorzuschlagen@0.932; baselines->Baselines@0.815; approach->Ansatz@0.801; parser->Parser@0.946; Online->Online@0.827
tmv4_omit	4	348	2022.acl-long.110	NA	587.959	593.152	The upper left region is has the best FLR and cost tradeoff.	Der obere linke Bereich hat den besten FLR und Kostenvorteil.	einsetzt.Der obere linke Bereich zeigt die besten FLR- und Kostenkompromisse	93.443	3	1	1	1	2		methods->Methoden@0.940; FLR->FLR@0.871; method->Methode@0.821
tmv4_omit	4	349	2022.acl-long.110	NA	593.413	599.961	We see both of our methods beat the baseline by a large margin, and they perform more similarly on TreeDST.	Wir sehen, dass beide unserer Methoden die Baseline um eine große Differenz übertreffen und sie bei TreeDST ähnlicher abschneiden.	an.Wir sehen, dass beide von uns vorgeschlagenen Methoden den Baseline deutlich übertreffen,und dass sie sich auf TreeDST ähnlicher verhalten.Während	89.231	5	2	2	2	3		methods->Methoden@0.947; FLR->FLR@0.871; method->Methode@0.865; baselines->Baselines@0.826; TreeDST->TreeDST@0.876
tmv4_omit	4	350	2022.acl-long.110	NA	602.084	609.805	While individual function execution is faster, there tends to be more run executions and lower latency reduction room.	Während die Ausführung einzelner Funktionen schneller ist, gibt es tendenziell mehr Ausführungsvorgänge und weniger Raum für die Latenzreduzierung.	die Ausführung einzelner Funktionen schneller ist, neigt es dazu, dass mehr falsche Ausführungen stattfinden und der Raum für Latenzreduktion geringer	89.796	1	0	0	0	1		TreeDST->TreeDST@0.876
tmv4_omit	4	351	2022.acl-long.110	NA	610.587	616.416	When individual function execution is slower, there is more room for FLR improvement.	Wenn die Ausführung einzelner Funktionen langsamer ist, gibt es mehr Möglichkeiten für FLR-Verbesserungen.	ist. Während die Ausführung einzelner Funktionen langsamer ist, gibt es mehr Raum für FLR-Verbesserungen.Unsere	92.453	2	1	1	1	1		FLR->FLR@0.900; approach->Ansatz@0.820
tmv4_omit	4	352	2022.acl-long.110	NA	616.618	621.772	Our two approaches achieve better performance in different cost cost regions.	Unsere beiden Ansätze erreichen eine bessere Leistung in verschiedenen Kostenbereichen.	beiden Ansätze erzielen in verschiedenen Kostenbereichen bessere Leistungen.	85.057	2	0	0	0	2		FLR->FLR@0.900; approach->Ansatz@0.820
tmv4_omit	4	353	2022.acl-long.110	NA	622.193	631.383	Overall, we achieve thirty to sixty three percent relative latency reduction depending on execution time and allowed cost.	Insgesamt erreichen wir je nach Ausführungszeit und zulässigen Kosten eine Reduzierung der relativen Latenz um 63 bis 60 Prozent.	Insgesamt erreichen wir eine Verbesserung von dreißig bis sechsundsechzig Prozent der Latenz, abhängig von der Ausf ührungszeit und den zulässigen Kosten.	91.473	0	0	0	0	0		
tmv4_omit	4	354	2022.acl-long.110	NA	634.028	643.931	Finally, we have a breakdown of average latency reduction in tokens for each type of the function node when the allowed cost is three run executions.	Schließlich haben wir eine Aufschlüsselung der durchschnittlichen Latenzreduktion in Token für jeden Typ des Funktionsknotens, wenn die zulässigen Kosten drei Ausführungsvorgänge betragen.	Schließlich haben wir eine Aufschlüsselung der durchschnittlichen Latenzreduktion in Token für jede Art von Funktionsknoten,wenn die zul ässigen Kosten drei falsche Ausführungen	91.489	3	1	1	1	2		tokens->Token@0.900; token->Token@0.788; noun->Substantiv@0.787
tmv4_omit	4	355	2022.acl-long.110	NA	644.232	647.396	As we can see, there are gains all over the board.	Wie wir sehen können, gibt es in jedem Bereich positive Ergebnisse.	betragen.Wie wir sehen können, gibt es überall Gewinne.Es	70.149	0	0	0	0	0		
tmv4_omit	4	356	2022.acl-long.110	NA	647.558	657.438	There are also some functions on which we gain impressive latency reduction where the red bar is much longer, such as find manager and recipient.	Es gibt auch einige Funktionen, bei denen wir eine beeindruckende Latenzreduzierung erzielen und der rote Balken viel länger ist, wie z. B. Find Manager und Empfänger.	gibt auch einige Funktionen, bei denen wir eine beeindruckende Latenzreduktion erzielen , wobei der rote Balken viel länger ist, wie beispielsweise bei find manager und recipient.Diese	89.222	0	0	0	0	0		
tmv4_omit	4	357	2022.acl-long.110	NA	657.579	662.449	These are low level functions that do not have much dependency on others.	Dies sind Low-Level-Funktionen, die keine große Abhängigkeit von anderen haben.	sind niedrigstufige Funktionen, die keine große Abhängigkeit von anderen Funktionen haben.	89.873	2	1	1	1	1		dependency->Abhängigkeit@0.954; dependencies->Abhängigkeiten@0.867
tmv4_omit	4	358	2022.acl-long.110	NA	664.864	672.366	In conclusion, we proposed online semantic parsing as new task to explore with the rigorous latency reduction metric.	Abschließend haben wir das semantische Online-Parsing als neue Aufgabe vorgeschlagen, das wir mit der strengen Latenzreduktionsmetrik untersuchen.	Zusammenfassend,vorschlagen wir Online-Parser als neue Aufgabe, um mit einem rigorosen Ansatz zur Latenzreduktion mit	72.603	6	3	3	3	3	parser->Parser@0.839	Online->Online@0.859; propose->vorzuschlagen@0.852; parsing->Parsing@0.840; parser->Parser@0.839; task->Aufgabe@0.941; tasks->Aufgaben@0.903
tmv4_omit	4	359	2022.acl-long.110	NA	672.607	685.056	With a strong graph based semantic parser, we achieve relatively good latency reduction either through our pipeline approach with LM completion and a full parser or directly through a learned parser on the prefixes.	Mit einem starken graph-basierten, semantischen Parser erreichen wir eine relativ gute Latenzreduktion, entweder durch unseren Pipeline-Ansatz mit LM-Abschluss und einem vollständigen Parser, oder direkt durch einen gelernten Parser mit Fokus auf die Präfixe.	einem starken graphbasierten semantischen Parser zu erforschen,wir erzielen eine relativ gute Latenzreduktion entweder durch eine Pipeline mit LLM-Vervollständigung und einem vollständigen Parser oder direkt durch einen Lernparser auf den Präfixen.Außerdemkann	91.506	4	2	2	2	2		parser->Parser@0.939; approach->Ansatz@0.956; learning->Lernen@0.893; transfer learning->Transferlernen@0.808
tmv4_omit	4	360	2022.acl-long.110	NA	685.318	693.997	Moreover, our approach can be a general framework and can be applied to other executable semantic representations in different domains.	Darüber hinaus kann unser Ansatz ein allgemeiner Rahmen sein und auf andere ausführbare semantische Darstellungen in verschiedenen Domänen angewendet werden.	unser Ansatz ein allgemeiner Rahmen sein und auf andere ausführbare semantische Repräsentationen in verschiedenen Domänen angewendet werden.	85.987	6	2	2	4	2		approach->Ansatz@0.956; parser->Parser@0.939; domains->Domänen@0.903; Semantic->Semantic@0.827; representations->Repräsentationen@0.813; domain->Domäne@0.789
tmv4_omit	4	361	2022.acl-long.110	NA	694.179	699.032	Future works could explore smarter prediction and execution integration method.	Zukünftige Arbeiten könnten eine intelligentere Vorhersage und die Methode der Ausführungsintegration erforschen.	Zukünftige Arbeiten könnten intelligenteren Vorhersage- und Ausführungsintegrationss methoden widmen.Danke	84.956	7	2	2	2	5		domains->Domänen@0.903; Semantic->Semantic@0.827; representations->Repräsentationen@0.813; domain->Domäne@0.789; prediction->Vorhersage@0.958; method->Methode@0.883; methods->Methoden@0.850
tmv4_omit	4	362	2022.acl-long.110	NA	699.374	700.516	Thanks for your listening.	Danke fürs Zuhören.	fürs Zuhören.	68.421	1	0	0	0	1		method->Methode@0.883
tmv4_omit	4	363	2022.acl-long.117	NA	0.482	0.922	Hi.	Hi.	Hallo.	66.667	3	0	0	0	3		generating->Generierung@0.931; retrieval->Retrieval@0.816; generated->generiert@0.816
tmv4_omit	4	364	2022.acl-long.117	NA	0.923	6.155	I'm going to discuss our work on generating retrieval augmented counterfactuals for question answering tasks.	Ich werde nun unsere Arbeit am generierenden Retrieval und den erweiterten Kontrafakten für Aufgaben der Fragenbeantwortung vorstellen.	Ich möchte unsere Arbeit zur Generierung von Retrieval- erweiterten kontrafaktischen Aussagen für Fragenbeantwortungsaufgaben besprechen.Diese Arbeit wurde	91.852	10	5	5	6	4	counterfactual->kontrafaktisch@0.813	generating->Generierung@0.931; retrieval->Retrieval@0.816; generated->generiert@0.816; tasks->Aufgaben@0.965; question answering->Fragenbeantwortung@0.910; question->Frage@0.894; task->Aufgabe@0.887; questions->Fragen@0.829; counterfactual->kontrafaktisch@0.813; augmented->erweiterten@0.807
tmv4_omit	4	365	2022.acl-long.117	NA	6.656	11.984	This is work done during my internship at Google Research, where I was mentored by Matthew Lamm and Ian Tenney.	Dies ist die Arbeit, die ich während meines Praktikums bei Google Research gemacht habe, wo ich von Matthew Lamm und Ian Tenney betreut wurde.	während meines Praktikums bei GOOGLE RESEARCH durchgeführt, wo ich von Matthew Lam und Danny betreut wurde.Zur	65.493	8	0	0	1	7		tasks->Aufgaben@0.965; question answering->Fragenbeantwortung@0.910; question->Frage@0.894; task->Aufgabe@0.965; questions->Fragen@0.829; counterfactual->kontrafaktisch@0.813; augmented->erweiterten@0.807; research->Forschung@0.822
tmv4_omit	4	366	2022.acl-long.117	NA	13.267	16.873	To motivate the task, let me begin by defining a counterfactual.	Um die Aufgabe vorzustellen, möchte ich damit beginnen, das Wort kontrafaktisch zu definieren.	Motivation der Aufgabe beginne ich damit, eine kontrafaktische Aussage zu definieren.In	82.979	3	2	2	2	1		task->Aufgabe@0.965; tasks->Aufgaben@0.908; counterfactual->kontrafaktisch@0.897
tmv4_omit	4	367	2022.acl-long.117	NA	16.893	25.075	In this work, we define a counterfactual as a perturbation of the input text that differs in some meaningful controlled way from the original text.	In dieser Arbeit definieren wir kontrafaktisch als eine Störung des eingegebenen Textes, der sich in irgendeiner bedeutungsvollen kontrollierten Weise vom ursprünglichen Text unterscheidet.	dieser Arbeit definieren wir eine kontrafaktische Aussage als eine Veränderung des Eingabetextes, die sich in einem bedeutungsvollen , kontrollierten Aspekt von dem ursprünglichen Text unterscheidet,und	95.238	5	2	2	3	2		counterfactual->kontrafaktisch@0.897; task->Aufgabe@0.830; input->Eingabe@0.960; text->Text@0.936; texts->Text@0.899
tmv4_omit	4	368	2022.acl-long.117	NA	25.175	28.962	And allows us to reason about the changes in the outcome or the task label.	Damit können wir über die Änderungen des Ergebnisses oder des Labels der Aufgabe schlussfolgern.	die es uns ermöglicht, über die Auswirkungen auf das Ergebnis oder die Aufgabenbezeichnung nachzudenken.Zum Beispiel ,	89.583	6	1	1	1	5	tasks->Aufgaben@0.910	text->Text@0.934; texts->Text@0.890; task->Aufgabe@0.959; words->Wörtern@0.919; tasks->Aufgaben@0.910; word->Wort@0.893
tmv4_omit	4	369	2022.acl-long.117	NA	29.285	36.977	For instance, changing the words fascinating to captivating or expected to mind-numbing changes the sentiment for this movie review.	Wenn man beispielsweise die Wörter „faszinierend“ zu „fesselnd“ oder „erwartet“ zu „todlangweilig“ ändert, ändert das die Stimmung der Filmrezension.	indem man die Wörter „fascinating“ durch „captivating“ ersetzt,oder „expected“ durch „mind-numbing“, was die Stimmung dieser Filmbewertung	77.181	6	1	1	2	4		task->Aufgabe@0.959; words->Wörtern@0.937; tasks->Aufgaben@0.910; word->Wort@0.893; number->Reihe@0.878; sentiment->Stimmung@0.959
